geo,iso-cc,geotype,key,value,population,quote,date
Nordrhein-Westfalen,DE,state,ind_pflege,109041,17947221,,2021-01-17
Nordrhein-Westfalen,DE,state,ind_pflege_initial,108365,17947221,,2021-01-17
Nordrhein-Westfalen,DE,state,ind_pflege_booster,676,17947221,,2021-01-17
Rheinland-Pfalz,DE,state,sum,83160,4093903,2.03,2021-01-17
Rheinland-Pfalz,DE,state,sum_initial,82810,4093903,,2021-01-17
Rheinland-Pfalz,DE,state,sum_booster,350,4093903,,2021-01-17
Rheinland-Pfalz,DE,state,sum_initial_biontech,81905,4093903,,2021-01-17
Rheinland-Pfalz,DE,state,sum_initial_moderna,905,4093903,,2021-01-17
Rheinland-Pfalz,DE,state,delta_vortag,3229,4093903,,2021-01-17
Rheinland-Pfalz,DE,state,delta_vortag_initial,2879,4093903,,2021-01-17
Rheinland-Pfalz,DE,state,delta_vortag_booster,350,4093903,,2021-01-17
Rheinland-Pfalz,DE,state,quote_initial,2.0227640957785273,4093903,,2021-01-17
Rheinland-Pfalz,DE,state,ind_alter,24876,4093903,,2021-01-17
Rheinland-Pfalz,DE,state,ind_alter_initial,24876,4093903,,2021-01-17
Rheinland-Pfalz,DE,state,ind_alter_booster,0,4093903,,2021-01-17
Rheinland-Pfalz,DE,state,ind_prof,38025,4093903,,2021-01-17
Rheinland-Pfalz,DE,state,ind_prof_initial,37867,4093903,,2021-01-17
Rheinland-Pfalz,DE,state,ind_prof_booster,158,4093903,,2021-01-17
Rheinland-Pfalz,DE,state,ind_med,19,4093903,,2021-01-17
Rheinland-Pfalz,DE,state,ind_med_initial,19,4093903,,2021-01-17
Rheinland-Pfalz,DE,state,ind_med_booster,0,4093903,,2021-01-17
Rheinland-Pfalz,DE,state,ind_pflege,20240,4093903,,2021-01-17
Rheinland-Pfalz,DE,state,ind_pflege_initial,20048,4093903,,2021-01-17
Rheinland-Pfalz,DE,state,ind_pflege_booster,192,4093903,,2021-01-17
Saarland,DE,state,sum,15711,986887,1.59,2021-01-17
Saarland,DE,state,sum_initial,15711,986887,,2021-01-17
Saarland,DE,state,sum_booster,0,986887,,2021-01-17
Saarland,DE,state,sum_initial_biontech,15711,986887,,2021-01-17
Saarland,DE,state,sum_initial_moderna,0,986887,,2021-01-17
Saarland,DE,state,delta_vortag,250,986887,,2021-01-17
Saarland,DE,state,delta_vortag_initial,250,986887,,2021-01-17
Saarland,DE,state,delta_vortag_booster,0,986887,,2021-01-17
Saarland,DE,state,quote_initial,1.5919755757244751,986887,,2021-01-17
Saarland,DE,state,ind_alter,11626,986887,,2021-01-17
Saarland,DE,state,ind_alter_initial,11626,986887,,2021-01-17
Saarland,DE,state,ind_alter_booster,0,986887,,2021-01-17
Saarland,DE,state,ind_prof,2551,986887,,2021-01-17
Saarland,DE,state,ind_prof_initial,2551,986887,,2021-01-17
Saarland,DE,state,ind_prof_booster,0,986887,,2021-01-17
Saarland,DE,state,ind_med,0,986887,,2021-01-17
Saarland,DE,state,ind_med_initial,0,986887,,2021-01-17
Saarland,DE,state,ind_med_booster,0,986887,,2021-01-17
Saarland,DE,state,ind_pflege,5560,986887,,2021-01-17
Saarland,DE,state,ind_pflege_initial,5560,986887,,2021-01-17
Saarland,DE,state,ind_pflege_booster,0,986887,,2021-01-17
Sachsen,DE,state,sum,50157,4071971,1.23,2021-01-17
Sachsen,DE,state,sum_initial,50002,4071971,,2021-01-17
Sachsen,DE,state,sum_booster,155,4071971,,2021-01-17
Sachsen,DE,state,sum_initial_biontech,50002,4071971,,2021-01-17
Sachsen,DE,state,sum_initial_moderna,0,4071971,,2021-01-17
Sachsen,DE,state,delta_vortag,3174,4071971,,2021-01-17
Sachsen,DE,state,delta_vortag_initial,3019,4071971,,2021-01-17
Sachsen,DE,state,delta_vortag_booster,155,4071971,,2021-01-17
Sachsen,DE,state,quote_initial,1.2279557000774317,4071971,,2021-01-17
Sachsen,DE,state,ind_alter,4344,4071971,,2021-01-17
Sachsen,DE,state,ind_alter_initial,4303,4071971,,2021-01-17
Sachsen,DE,state,ind_alter_booster,41,4071971,,2021-01-17
Sachsen,DE,state,ind_prof,38885,4071971,,2021-01-17
Sachsen,DE,state,ind_prof_initial,38835,4071971,,2021-01-17
Sachsen,DE,state,ind_prof_booster,50,4071971,,2021-01-17
Sachsen,DE,state,ind_med,1,4071971,,2021-01-17
Sachsen,DE,state,ind_med_initial,1,4071971,,2021-01-17
Sachsen,DE,state,ind_med_booster,0,4071971,,2021-01-17
Sachsen,DE,state,ind_pflege,11271,4071971,,2021-01-17
Sachsen,DE,state,ind_pflege_initial,11166,4071971,,2021-01-17
Sachsen,DE,state,ind_pflege_booster,105,4071971,,2021-01-17
Sachsen-Anhalt,DE,state,sum,33827,2194782,1.54,2021-01-17
Sachsen-Anhalt,DE,state,sum_initial,33148,2194782,,2021-01-17
Sachsen-Anhalt,DE,state,sum_booster,679,2194782,,2021-01-17
Sachsen-Anhalt,DE,state,sum_initial_biontech,33148,2194782,,2021-01-17
Sachsen-Anhalt,DE,state,sum_initial_moderna,0,2194782,,2021-01-17
Sachsen-Anhalt,DE,state,delta_vortag,645,2194782,,2021-01-17
Sachsen-Anhalt,DE,state,delta_vortag_initial,21,2194782,,2021-01-17
Sachsen-Anhalt,DE,state,delta_vortag_booster,624,2194782,,2021-01-17
Sachsen-Anhalt,DE,state,quote_initial,1.5103094521460445,2194782,,2021-01-17
Sachsen-Anhalt,DE,state,ind_alter,10856,2194782,,2021-01-17
Sachsen-Anhalt,DE,state,ind_alter_initial,10575,2194782,,2021-01-17
Sachsen-Anhalt,DE,state,ind_alter_booster,281,2194782,,2021-01-17
Sachsen-Anhalt,DE,state,ind_prof,16557,2194782,,2021-01-17
Sachsen-Anhalt,DE,state,ind_prof_initial,16277,2194782,,2021-01-17
Sachsen-Anhalt,DE,state,ind_prof_booster,280,2194782,,2021-01-17
Sachsen-Anhalt,DE,state,ind_med,1566,2194782,,2021-01-17
Sachsen-Anhalt,DE,state,ind_med_initial,1372,2194782,,2021-01-17
Sachsen-Anhalt,DE,state,ind_med_booster,194,2194782,,2021-01-17
Sachsen-Anhalt,DE,state,ind_pflege,14968,2194782,,2021-01-17
Sachsen-Anhalt,DE,state,ind_pflege_initial,14609,2194782,,2021-01-17
Sachsen-Anhalt,DE,state,ind_pflege_booster,359,2194782,,2021-01-17
Schleswig-Holstein,DE,state,sum,65849,2903773,2.27,2021-01-17
Schleswig-Holstein,DE,state,sum_initial,65849,2903773,,2021-01-17
Schleswig-Holstein,DE,state,sum_booster,0,2903773,,2021-01-17
Schleswig-Holstein,DE,state,sum_initial_biontech,65849,2903773,,2021-01-17
Schleswig-Holstein,DE,state,sum_initial_moderna,0,2903773,,2021-01-17
Schleswig-Holstein,DE,state,delta_vortag,3524,2903773,,2021-01-17
Schleswig-Holstein,DE,state,delta_vortag_initial,3524,2903773,,2021-01-17
Schleswig-Holstein,DE,state,delta_vortag_booster,0,2903773,,2021-01-17
Schleswig-Holstein,DE,state,quote_initial,2.2677048102589286,2903773,,2021-01-17
Schleswig-Holstein,DE,state,ind_alter,17562,2903773,,2021-01-17
Schleswig-Holstein,DE,state,ind_alter_initial,17562,2903773,,2021-01-17
Schleswig-Holstein,DE,state,ind_alter_booster,0,2903773,,2021-01-17
Schleswig-Holstein,DE,state,ind_prof,22557,2903773,,2021-01-17
Schleswig-Holstein,DE,state,ind_prof_initial,22557,2903773,,2021-01-17
Schleswig-Holstein,DE,state,ind_prof_booster,0,2903773,,2021-01-17
Schleswig-Holstein,DE,state,ind_med,5458,2903773,,2021-01-17
Schleswig-Holstein,DE,state,ind_med_initial,5458,2903773,,2021-01-17
Schleswig-Holstein,DE,state,ind_med_booster,0,2903773,,2021-01-17
Schleswig-Holstein,DE,state,ind_pflege,18323,2903773,,2021-01-17
Schleswig-Holstein,DE,state,ind_pflege_initial,18323,2903773,,2021-01-17
Schleswig-Holstein,DE,state,ind_pflege_booster,0,2903773,,2021-01-17
Thüringen,DE,state,sum,23413,2133378,1.1,2021-01-17
Thüringen,DE,state,sum_initial,23413,2133378,,2021-01-17
Thüringen,DE,state,sum_booster,0,2133378,,2021-01-17
Thüringen,DE,state,sum_initial_biontech,23413,2133378,,2021-01-17
Thüringen,DE,state,sum_initial_moderna,0,2133378,,2021-01-17
Thüringen,DE,state,delta_vortag,195,2133378,,2021-01-17
Thüringen,DE,state,delta_vortag_initial,195,2133378,,2021-01-17
Thüringen,DE,state,delta_vortag_booster,0,2133378,,2021-01-17
Thüringen,DE,state,quote_initial,1.0974613969020024,2133378,,2021-01-17
Thüringen,DE,state,ind_alter,5024,2133378,,2021-01-17
Thüringen,DE,state,ind_alter_initial,5024,2133378,,2021-01-17
Thüringen,DE,state,ind_alter_booster,0,2133378,,2021-01-17
Thüringen,DE,state,ind_prof,15020,2133378,,2021-01-17
Thüringen,DE,state,ind_prof_initial,15020,2133378,,2021-01-17
Thüringen,DE,state,ind_prof_booster,0,2133378,,2021-01-17
Thüringen,DE,state,ind_med,475,2133378,,2021-01-17
Thüringen,DE,state,ind_med_initial,475,2133378,,2021-01-17
Thüringen,DE,state,ind_med_booster,0,2133378,,2021-01-17
Thüringen,DE,state,ind_pflege,2892,2133378,,2021-01-17
Thüringen,DE,state,ind_pflege_initial,2892,2133378,,2021-01-17
Thüringen,DE,state,ind_pflege_booster,0,2133378,,2021-01-17
Germany,DE,nation,sum,1145878,83166711,1.38,2021-01-17
Germany,DE,nation,sum_initial,1139297,83166711,,2021-01-17
Germany,DE,nation,sum_booster,6581,83166711,,2021-01-17
Germany,DE,nation,sum_initial_biontech,1136573,83166711,,2021-01-17
Germany,DE,nation,sum_initial_moderna,2724,83166711,,2021-01-17
Germany,DE,nation,delta_vortag,37616,83166711,,2021-01-17
Germany,DE,nation,delta_vortag_initial,31152,83166711,,2021-01-17
Germany,DE,nation,delta_vortag_booster,6464,83166711,,2021-01-17
Germany,DE,nation,quote_initial,1.3698954621398938,83166711,,2021-01-17
Germany,DE,nation,ind_alter,282002,83166711,,2021-01-17
Germany,DE,nation,ind_alter_initial,279063,83166711,,2021-01-17
Germany,DE,nation,ind_alter_booster,2939,83166711,,2021-01-17
Germany,DE,nation,ind_prof,553481,83166711,,2021-01-17
Germany,DE,nation,ind_prof_initial,551369,83166711,,2021-01-17
Germany,DE,nation,ind_prof_booster,2112,83166711,,2021-01-17
Germany,DE,nation,ind_med,39379,83166711,,2021-01-17
Germany,DE,nation,ind_med_initial,39012,83166711,,2021-01-17
Germany,DE,nation,ind_med_booster,367,83166711,,2021-01-17
Germany,DE,nation,ind_pflege,399037,83166711,,2021-01-17
Germany,DE,nation,ind_pflege_initial,394516,83166711,,2021-01-17
Germany,DE,nation,ind_pflege_booster,4521,83166711,,2021-01-17
Baden-Württemberg,DE,state,sum,126514,11100394,1.14,2021-01-18
Baden-Württemberg,DE,state,sum_initial,122057,11100394,,2021-01-18
Baden-Württemberg,DE,state,sum_booster,4457,11100394,,2021-01-18
Baden-Württemberg,DE,state,sum_initial_biontech,121737,11100394,,2021-01-18
Baden-Württemberg,DE,state,sum_initial_moderna,320,11100394,,2021-01-18
Baden-Württemberg,DE,state,delta_vortag,9307,11100394,,2021-01-18
Baden-Württemberg,DE,state,delta_vortag_initial,7354,11100394,,2021-01-18
Baden-Württemberg,DE,state,delta_vortag_booster,1953,11100394,,2021-01-18
Baden-Württemberg,DE,state,quote_initial,1.099573582703461,11100394,,2021-01-18
Baden-Württemberg,DE,state,ind_alter,62507,11100394,,2021-01-18
Baden-Württemberg,DE,state,ind_alter_initial,62507,11100394,,2021-01-18
Baden-Württemberg,DE,state,ind_alter_booster,0,11100394,,2021-01-18
Baden-Württemberg,DE,state,ind_prof,37050,11100394,,2021-01-18
Baden-Württemberg,DE,state,ind_prof_initial,37050,11100394,,2021-01-18
Baden-Württemberg,DE,state,ind_prof_booster,0,11100394,,2021-01-18
Baden-Württemberg,DE,state,ind_med,3887,11100394,,2021-01-18
Baden-Württemberg,DE,state,ind_med_initial,3887,11100394,,2021-01-18
Baden-Württemberg,DE,state,ind_med_booster,0,11100394,,2021-01-18
Baden-Württemberg,DE,state,ind_pflege,24404,11100394,,2021-01-18
Baden-Württemberg,DE,state,ind_pflege_initial,24404,11100394,,2021-01-18
Baden-Württemberg,DE,state,ind_pflege_booster,0,11100394,,2021-01-18
Bayern,DE,state,sum,220737,13124737,1.68,2021-01-18
Bayern,DE,state,sum_initial,220318,13124737,,2021-01-18
Bayern,DE,state,sum_booster,419,13124737,,2021-01-18
Bayern,DE,state,sum_initial_biontech,213624,13124737,,2021-01-18
Bayern,DE,state,sum_initial_moderna,6694,13124737,,2021-01-18
Bayern,DE,state,delta_vortag,6900,13124737,,2021-01-18
Bayern,DE,state,delta_vortag_initial,6481,13124737,,2021-01-18
Bayern,DE,state,delta_vortag_booster,419,13124737,,2021-01-18
Bayern,DE,state,quote_initial,1.6786469702211937,13124737,,2021-01-18
Bayern,DE,state,ind_alter,53985,13124737,,2021-01-18
Bayern,DE,state,ind_alter_initial,53985,13124737,,2021-01-18
Bayern,DE,state,ind_alter_booster,0,13124737,,2021-01-18
Bayern,DE,state,ind_prof,114870,13124737,,2021-01-18
Bayern,DE,state,ind_prof_initial,114451,13124737,,2021-01-18
Bayern,DE,state,ind_prof_booster,419,13124737,,2021-01-18
Bayern,DE,state,ind_med,4018,13124737,,2021-01-18
Bayern,DE,state,ind_med_initial,4018,13124737,,2021-01-18
Bayern,DE,state,ind_med_booster,0,13124737,,2021-01-18
Bayern,DE,state,ind_pflege,65949,13124737,,2021-01-18
Bayern,DE,state,ind_pflege_initial,65949,13124737,,2021-01-18
Bayern,DE,state,ind_pflege_booster,0,13124737,,2021-01-18
Berlin,DE,state,sum,59272,3669491,1.62,2021-01-18
Berlin,DE,state,sum_initial,55134,3669491,,2021-01-18
Berlin,DE,state,sum_booster,4138,3669491,,2021-01-18
Berlin,DE,state,sum_initial_biontech,54499,3669491,,2021-01-18
Berlin,DE,state,sum_initial_moderna,635,3669491,,2021-01-18
Berlin,DE,state,delta_vortag,4717,3669491,,2021-01-18
Berlin,DE,state,delta_vortag_initial,2512,3669491,,2021-01-18
Berlin,DE,state,delta_vortag_booster,2205,3669491,,2021-01-18
Berlin,DE,state,quote_initial,1.5024972128287002,3669491,,2021-01-18
Berlin,DE,state,ind_alter,39326,3669491,,2021-01-18
Berlin,DE,state,ind_alter_initial,36186,3669491,,2021-01-18
Berlin,DE,state,ind_alter_booster,3140,3669491,,2021-01-18
Berlin,DE,state,ind_prof,19777,3669491,,2021-01-18
Berlin,DE,state,ind_prof_initial,18717,3669491,,2021-01-18
Berlin,DE,state,ind_prof_booster,1060,3669491,,2021-01-18
Berlin,DE,state,ind_med,105,3669491,,2021-01-18
Berlin,DE,state,ind_med_initial,105,3669491,,2021-01-18
Berlin,DE,state,ind_med_booster,0,3669491,,2021-01-18
Berlin,DE,state,ind_pflege,28794,3669491,,2021-01-18
Berlin,DE,state,ind_pflege_initial,25739,3669491,,2021-01-18
Berlin,DE,state,ind_pflege_booster,3055,3669491,,2021-01-18
Brandenburg,DE,state,sum,41094,2521893,1.63,2021-01-18
Brandenburg,DE,state,sum_initial,41094,2521893,,2021-01-18
Brandenburg,DE,state,sum_booster,0,2521893,,2021-01-18
Brandenburg,DE,state,sum_initial_biontech,41094,2521893,,2021-01-18
Brandenburg,DE,state,sum_initial_moderna,0,2521893,,2021-01-18
Brandenburg,DE,state,delta_vortag,2620,2521893,,2021-01-18
Brandenburg,DE,state,delta_vortag_initial,2620,2521893,,2021-01-18
Brandenburg,DE,state,delta_vortag_booster,0,2521893,,2021-01-18
Brandenburg,DE,state,quote_initial,1.6294902281738362,2521893,,2021-01-18
Brandenburg,DE,state,ind_alter,11184,2521893,,2021-01-18
Brandenburg,DE,state,ind_alter_initial,11184,2521893,,2021-01-18
Brandenburg,DE,state,ind_alter_booster,0,2521893,,2021-01-18
Brandenburg,DE,state,ind_prof,29008,2521893,,2021-01-18
Brandenburg,DE,state,ind_prof_initial,29008,2521893,,2021-01-18
Brandenburg,DE,state,ind_prof_booster,0,2521893,,2021-01-18
Brandenburg,DE,state,ind_med,411,2521893,,2021-01-18
Brandenburg,DE,state,ind_med_initial,411,2521893,,2021-01-18
Brandenburg,DE,state,ind_med_booster,0,2521893,,2021-01-18
Brandenburg,DE,state,ind_pflege,5561,2521893,,2021-01-18
Brandenburg,DE,state,ind_pflege_initial,5561,2521893,,2021-01-18
Brandenburg,DE,state,ind_pflege_booster,0,2521893,,2021-01-18
Bremen,DE,state,sum,13256,681202,1.95,2021-01-18
Bremen,DE,state,sum_initial,12866,681202,,2021-01-18
Bremen,DE,state,sum_booster,390,681202,,2021-01-18
Bremen,DE,state,sum_initial_biontech,12433,681202,,2021-01-18
Bremen,DE,state,sum_initial_moderna,433,681202,,2021-01-18
Bremen,DE,state,delta_vortag,932,681202,,2021-01-18
Bremen,DE,state,delta_vortag_initial,614,681202,,2021-01-18
Bremen,DE,state,delta_vortag_booster,318,681202,,2021-01-18
Bremen,DE,state,quote_initial,1.8887202327650243,681202,,2021-01-18
Bremen,DE,state,ind_alter,1484,681202,,2021-01-18
Bremen,DE,state,ind_alter_initial,1457,681202,,2021-01-18
Bremen,DE,state,ind_alter_booster,27,681202,,2021-01-18
Bremen,DE,state,ind_prof,6522,681202,,2021-01-18
Bremen,DE,state,ind_prof_initial,6384,681202,,2021-01-18
Bremen,DE,state,ind_prof_booster,138,681202,,2021-01-18
Bremen,DE,state,ind_med,106,681202,,2021-01-18
Bremen,DE,state,ind_med_initial,101,681202,,2021-01-18
Bremen,DE,state,ind_med_booster,5,681202,,2021-01-18
Bremen,DE,state,ind_pflege,5023,681202,,2021-01-18
Bremen,DE,state,ind_pflege_initial,4866,681202,,2021-01-18
Bremen,DE,state,ind_pflege_booster,157,681202,,2021-01-18
Hamburg,DE,state,sum,27115,1847253,1.47,2021-01-18
Hamburg,DE,state,sum_initial,26517,1847253,,2021-01-18
Hamburg,DE,state,sum_booster,598,1847253,,2021-01-18
Hamburg,DE,state,sum_initial_biontech,26362,1847253,,2021-01-18
Hamburg,DE,state,sum_initial_moderna,155,1847253,,2021-01-18
Hamburg,DE,state,delta_vortag,2119,1847253,,2021-01-18
Hamburg,DE,state,delta_vortag_initial,1945,1847253,,2021-01-18
Hamburg,DE,state,delta_vortag_booster,174,1847253,,2021-01-18
Hamburg,DE,state,quote_initial,1.4354828493985394,1847253,,2021-01-18
Hamburg,DE,state,ind_alter,10290,1847253,,2021-01-18
Hamburg,DE,state,ind_alter_initial,10001,1847253,,2021-01-18
Hamburg,DE,state,ind_alter_booster,289,1847253,,2021-01-18
Hamburg,DE,state,ind_prof,12216,1847253,,2021-01-18
Hamburg,DE,state,ind_prof_initial,11954,1847253,,2021-01-18
Hamburg,DE,state,ind_prof_booster,262,1847253,,2021-01-18
Hamburg,DE,state,ind_med,1817,1847253,,2021-01-18
Hamburg,DE,state,ind_med_initial,1817,1847253,,2021-01-18
Hamburg,DE,state,ind_med_booster,0,1847253,,2021-01-18
Hamburg,DE,state,ind_pflege,7421,1847253,,2021-01-18
Hamburg,DE,state,ind_pflege_initial,7085,1847253,,2021-01-18
Hamburg,DE,state,ind_pflege_booster,336,1847253,,2021-01-18
Hessen,DE,state,sum,77071,6288080,1.23,2021-01-18
Hessen,DE,state,sum_initial,74071,6288080,,2021-01-18
Hessen,DE,state,sum_booster,3000,6288080,,2021-01-18
Hessen,DE,state,sum_initial_biontech,74071,6288080,,2021-01-18
Hessen,DE,state,sum_initial_moderna,0,6288080,,2021-01-18
Hessen,DE,state,delta_vortag,2519,6288080,,2021-01-18
Hessen,DE,state,delta_vortag_initial,1255,6288080,,2021-01-18
Hessen,DE,state,delta_vortag_booster,1264,6288080,,2021-01-18
Hessen,DE,state,quote_initial,1.177958931820206,6288080,,2021-01-18
Hessen,DE,state,ind_alter,19911,6288080,,2021-01-18
Hessen,DE,state,ind_alter_initial,18945,6288080,,2021-01-18
Hessen,DE,state,ind_alter_booster,966,6288080,,2021-01-18
Hessen,DE,state,ind_prof,43546,6288080,,2021-01-18
Hessen,DE,state,ind_prof_initial,42128,6288080,,2021-01-18
Hessen,DE,state,ind_prof_booster,1418,6288080,,2021-01-18
Hessen,DE,state,ind_med,4305,6288080,,2021-01-18
Hessen,DE,state,ind_med_initial,4244,6288080,,2021-01-18
Hessen,DE,state,ind_med_booster,61,6288080,,2021-01-18
Hessen,DE,state,ind_pflege,30443,6288080,,2021-01-18
Hessen,DE,state,ind_pflege_initial,28916,6288080,,2021-01-18
Hessen,DE,state,ind_pflege_booster,1527,6288080,,2021-01-18
Mecklenburg-Vorpommern,DE,state,sum,40273,1608138,2.5,2021-01-18
Mecklenburg-Vorpommern,DE,state,sum_initial,39116,1608138,,2021-01-18
Mecklenburg-Vorpommern,DE,state,sum_booster,1157,1608138,,2021-01-18
Mecklenburg-Vorpommern,DE,state,sum_initial_biontech,38745,1608138,,2021-01-18
Mecklenburg-Vorpommern,DE,state,sum_initial_moderna,371,1608138,,2021-01-18
Mecklenburg-Vorpommern,DE,state,delta_vortag,2577,1608138,,2021-01-18
Mecklenburg-Vorpommern,DE,state,delta_vortag_initial,1420,1608138,,2021-01-18
Mecklenburg-Vorpommern,DE,state,delta_vortag_booster,1157,1608138,,2021-01-18
Mecklenburg-Vorpommern,DE,state,quote_initial,2.432378315791307,1608138,,2021-01-18
Mecklenburg-Vorpommern,DE,state,ind_alter,4022,1608138,,2021-01-18
Mecklenburg-Vorpommern,DE,state,ind_alter_initial,3783,1608138,,2021-01-18
Mecklenburg-Vorpommern,DE,state,ind_alter_booster,239,1608138,,2021-01-18
Mecklenburg-Vorpommern,DE,state,ind_prof,18986,1608138,,2021-01-18
Mecklenburg-Vorpommern,DE,state,ind_prof_initial,18632,1608138,,2021-01-18
Mecklenburg-Vorpommern,DE,state,ind_prof_booster,354,1608138,,2021-01-18
Mecklenburg-Vorpommern,DE,state,ind_med,743,1608138,,2021-01-18
Mecklenburg-Vorpommern,DE,state,ind_med_initial,730,1608138,,2021-01-18
Mecklenburg-Vorpommern,DE,state,ind_med_booster,13,1608138,,2021-01-18
Mecklenburg-Vorpommern,DE,state,ind_pflege,17093,1608138,,2021-01-18
Mecklenburg-Vorpommern,DE,state,ind_pflege_initial,16540,1608138,,2021-01-18
Mecklenburg-Vorpommern,DE,state,ind_pflege_booster,553,1608138,,2021-01-18
Niedersachsen,DE,state,sum,94953,7993608,1.19,2021-01-18
Niedersachsen,DE,state,sum_initial,94116,7993608,,2021-01-18
Niedersachsen,DE,state,sum_booster,837,7993608,,2021-01-18
Niedersachsen,DE,state,sum_initial_biontech,92738,7993608,,2021-01-18
Niedersachsen,DE,state,sum_initial_moderna,1378,7993608,,2021-01-18
Niedersachsen,DE,state,delta_vortag,4019,7993608,,2021-01-18
Niedersachsen,DE,state,delta_vortag_initial,3546,7993608,,2021-01-18
Niedersachsen,DE,state,delta_vortag_booster,473,7993608,,2021-01-18
Niedersachsen,DE,state,quote_initial,1.1773907351974229,7993608,,2021-01-18
Niedersachsen,DE,state,ind_alter,18692,7993608,,2021-01-18
Niedersachsen,DE,state,ind_alter_initial,18614,7993608,,2021-01-18
Niedersachsen,DE,state,ind_alter_booster,78,7993608,,2021-01-18
Niedersachsen,DE,state,ind_prof,50517,7993608,,2021-01-18
Niedersachsen,DE,state,ind_prof_initial,50171,7993608,,2021-01-18
Niedersachsen,DE,state,ind_prof_booster,346,7993608,,2021-01-18
Niedersachsen,DE,state,ind_med,14885,7993608,,2021-01-18
Niedersachsen,DE,state,ind_med_initial,14743,7993608,,2021-01-18
Niedersachsen,DE,state,ind_med_booster,142,7993608,,2021-01-18
Niedersachsen,DE,state,ind_pflege,42528,7993608,,2021-01-18
Niedersachsen,DE,state,ind_pflege_initial,42040,7993608,,2021-01-18
Niedersachsen,DE,state,ind_pflege_booster,488,7993608,,2021-01-18
Nordrhein-Westfalen,DE,state,sum,223292,17947221,1.24,2021-01-18
Nordrhein-Westfalen,DE,state,sum_initial,218699,17947221,,2021-01-18
Nordrhein-Westfalen,DE,state,sum_booster,4593,17947221,,2021-01-18
Nordrhein-Westfalen,DE,state,sum_initial_biontech,218699,17947221,,2021-01-18
Nordrhein-Westfalen,DE,state,sum_initial_moderna,0,17947221,,2021-01-18
Nordrhein-Westfalen,DE,state,delta_vortag,4082,17947221,,2021-01-18
Nordrhein-Westfalen,DE,state,delta_vortag_initial,2360,17947221,,2021-01-18
Nordrhein-Westfalen,DE,state,delta_vortag_booster,1722,17947221,,2021-01-18
Nordrhein-Westfalen,DE,state,quote_initial,1.218567487412118,17947221,,2021-01-18
Nordrhein-Westfalen,DE,state,ind_alter,0,17947221,,2021-01-18
Nordrhein-Westfalen,DE,state,ind_alter_initial,0,17947221,,2021-01-18
Nordrhein-Westfalen,DE,state,ind_alter_booster,0,17947221,,2021-01-18
Nordrhein-Westfalen,DE,state,ind_prof,109649,17947221,,2021-01-18
Nordrhein-Westfalen,DE,state,ind_prof_initial,107592,17947221,,2021-01-18
Nordrhein-Westfalen,DE,state,ind_prof_booster,2057,17947221,,2021-01-18
Nordrhein-Westfalen,DE,state,ind_med,0,17947221,,2021-01-18
Nordrhein-Westfalen,DE,state,ind_med_initial,0,17947221,,2021-01-18
Nordrhein-Westfalen,DE,state,ind_med_booster,0,17947221,,2021-01-18
Nordrhein-Westfalen,DE,state,ind_pflege,113651,17947221,,2021-01-18
Nordrhein-Westfalen,DE,state,ind_pflege_initial,111115,17947221,,2021-01-18
Nordrhein-Westfalen,DE,state,ind_pflege_booster,2536,17947221,,2021-01-18
Rheinland-Pfalz,DE,state,sum,92619,4093903,2.26,2021-01-18
Rheinland-Pfalz,DE,state,sum_initial,91423,4093903,,2021-01-18
Rheinland-Pfalz,DE,state,sum_booster,1196,4093903,,2021-01-18
Rheinland-Pfalz,DE,state,sum_initial_biontech,89129,4093903,,2021-01-18
Rheinland-Pfalz,DE,state,sum_initial_moderna,2294,4093903,,2021-01-18
Rheinland-Pfalz,DE,state,delta_vortag,7496,4093903,,2021-01-18
Rheinland-Pfalz,DE,state,delta_vortag_initial,7496,4093903,,2021-01-18
Rheinland-Pfalz,DE,state,delta_vortag_booster,,4093903,,2021-01-18
Rheinland-Pfalz,DE,state,quote_initial,2.2331501259311715,4093903,,2021-01-18
Rheinland-Pfalz,DE,state,ind_alter,30312,4093903,,2021-01-18
Rheinland-Pfalz,DE,state,ind_alter_initial,30312,4093903,,2021-01-18
Rheinland-Pfalz,DE,state,ind_alter_booster,0,4093903,,2021-01-18
Rheinland-Pfalz,DE,state,ind_prof,40739,4093903,,2021-01-18
Rheinland-Pfalz,DE,state,ind_prof_initial,40099,4093903,,2021-01-18
Rheinland-Pfalz,DE,state,ind_prof_booster,640,4093903,,2021-01-18
Rheinland-Pfalz,DE,state,ind_med,25,4093903,,2021-01-18
Rheinland-Pfalz,DE,state,ind_med_initial,25,4093903,,2021-01-18
Rheinland-Pfalz,DE,state,ind_med_booster,0,4093903,,2021-01-18
Rheinland-Pfalz,DE,state,ind_pflege,21542,4093903,,2021-01-18
Rheinland-Pfalz,DE,state,ind_pflege_initial,20986,4093903,,2021-01-18
Rheinland-Pfalz,DE,state,ind_pflege_booster,556,4093903,,2021-01-18
Saarland,DE,state,sum,16957,986887,1.72,2021-01-18
Saarland,DE,state,sum_initial,16957,986887,,2021-01-18
Saarland,DE,state,sum_booster,0,986887,,2021-01-18
Saarland,DE,state,sum_initial_biontech,16957,986887,,2021-01-18
Saarland,DE,state,sum_initial_moderna,0,986887,,2021-01-18
Saarland,DE,state,delta_vortag,1246,986887,,2021-01-18
Saarland,DE,state,delta_vortag_initial,1246,986887,,2021-01-18
